data_version,target,location,date,quantile,type,value
2021-01-02,7 day R,DE,2020-11-30,0.975,quantile,1.07
2021-01-02,7 day R,DE,2020-12-01,0.975,quantile,1.1
2021-01-02,7 day R,DE,2020-12-02,0.975,quantile,1.13
2021-01-02,7 day R,DE,2020-12-03,0.975,quantile,1.15
2021-01-02,7 day R,DE,2020-12-04,0.975,quantile,1.16
2021-01-02,7 day R,DE,2020-12-05,0.975,quantile,1.17
2021-01-02,7 day R,DE,2020-12-06,0.975,quantile,1.17
2021-01-02,7 day R,DE,2020-12-07,0.975,quantile,1.16
2021-01-02,7 day R,DE,2020-12-08,0.975,quantile,1.15
2021-01-02,7 day R,DE,2020-12-09,0.975,quantile,1.13
2021-01-02,7 day R,DE,2020-12-10,0.975,quantile,1.11
2021-01-02,7 day R,DE,2020-12-11,0.975,quantile,1.09
2021-01-02,7 day R,DE,2020-12-12,0.975,quantile,1.07
2021-01-02,7 day R,DE,2020-12-13,0.975,quantile,1.07
2021-01-02,7 day R,DE,2020-12-14,0.975,quantile,1.05
2021-01-02,7 day R,DE,2020-12-15,0.975,quantile,1.04
2021-01-02,7 day R,DE,2020-12-16,0.975,quantile,1.03
2021-01-02,7 day R,DE,2020-12-17,0.975,quantile,1.01
2021-01-02,7 day R,DE,2020-12-18,0.975,quantile,0.99
2021-01-02,7 day R,DE,2020-12-19,0.975,quantile,0.98
2021-01-02,7 day R,DE,2020-12-20,0.975,quantile,0.95
2021-01-02,7 day R,DE,2020-12-21,0.975,quantile,0.93
2021-01-02,7 day R,DE,2020-12-22,0.975,quantile,0.89
2021-01-02,7 day R,DE,2020-12-23,0.975,quantile,0.86
2021-01-02,7 day R,DE,2020-12-24,0.975,quantile,0.83
2021-01-02,7 day R,DE,2020-12-25,0.975,quantile,0.83
2021-01-02,7 day R,DE,2020-12-26,0.975,quantile,0.88
2021-01-02,7 day R,DE,2020-12-27,0.975,quantile,0.96
2021-01-02,7 day R,DE,2020-12-28,0.975,quantile,1.05
